点位编号,经度,纬度,发现时间,人员编号
D00,118.3765,31.2352,2020-11-02 08:59:48.854728,P0846
D00,118.3765,31.2352,2020-11-02 08:59:49.954557,P0866
D00,118.3765,31.2352,2020-11-02 08:59:50.198665,P1779
D00,118.3765,31.2352,2020-11-02 08:59:50.484017,P0515
D00,118.3765,31.2352,2020-11-02 08:59:53.019252,P0461
D00,118.3765,31.2352,2020-11-02 08:59:53.349306,P1361
D00,118.3765,31.2352,2020-11-02 08:59:54.182378,P0832
D00,118.3765,31.2352,2020-11-02 08:59:55.644045,P1444
D00,118.3765,31.2352,2020-11-02 08:59:56.027793,P1244
D00,118.3765,31.2352,2020-11-02 08:59:57.050322,P1471
D00,118.3765,31.2352,2020-11-02 08:59:57.991868,P1433
D00,118.3765,31.2352,2020-11-02 08:59:58.709913,P1376
D00,118.3765,31.2352,2020-11-02 08:59:59.102473,P0583
D00,118.3765,31.2352,2020-11-02 09:00:00.513742,P0804
D00,118.3765,31.2352,2020-11-02 09:00:01.204377,P1469
D00,118.3765,31.2352,2020-11-02 09:00:01.285898,P0708
D00,118.3765,31.2352,2020-11-02 09:00:02.380060,P0409
D00,118.3765,31.2352,2020-11-02 09:00:02.503782,P1454
D00,118.3765,31.2352,2020-11-02 09:00:03.673825,P0704
D00,118.3765,31.2352,2020-11-02 09:00:04.805164,P1415
D00,118.3765,31.2352,2020-11-02 09:00:05.196699,P1319
D00,118.3765,31.2352,2020-11-02 09:00:05.522357,P1589
D00,118.3765,31.2352,2020-11-02 09:00:06.321600,P1013
D00,118.3765,31.2352,2020-11-02 09:00:06.698173,P1083
D00,118.3765,31.2352,2020-11-02 09:00:08.237585,P0561
D00,118.3765,31.2352,2020-11-02 09:00:08.566554,P1574
D00,118.3765,31.2352,2020-11-02 09:00:08.714947,P1463
D00,118.3765,31.2352,2020-11-02 09:00:09.566334,P1137
D00,118.3765,31.2352,2020-11-02 09:00:11.130436,P0889
D00,118.3765,31.2352,2020-11-02 09:00:12.064489,P1546
D00,118.3765,31.2352,2020-11-02 09:00:12.127479,P1347
D00,118.3765,31.2352,2020-11-02 09:00:12.496889,P1087
D00,118.3765,31.2352,2020-11-02 09:00:12.658120,P1103
D00,118.3765,31.2352,2020-11-02 09:00:15.682203,P1393
D00,118.3765,31.2352,2020-11-02 09:00:15.684086,P0519
D00,118.3765,31.2352,2020-11-02 09:00:15.983022,P1314
D00,118.3765,31.2352,2020-11-02 09:00:16.657253,P0732
D00,118.3765,31.2352,2020-11-02 09:00:16.744327,P1220
D00,118.3765,31.2352,2020-11-02 09:00:17.279468,P1226
D00,118.3765,31.2352,2020-11-02 09:00:17.460602,P1358
D00,118.3765,31.2352,2020-11-02 09:00:17.565118,P1142
D00,118.3765,31.2352,2020-11-02 09:00:17.791091,P1118
D00,118.3765,31.2352,2020-11-02 09:00:21.300269,P0935
D00,118.3765,31.2352,2020-11-02 09:00:21.934863,P0726
D00,118.3765,31.2352,2020-11-02 09:00:22.514811,P0558
D00,118.3765,31.2352,2020-11-02 09:00:24.969098,P1218
D00,118.3765,31.2352,2020-11-02 09:00:27.900934,P1261
D00,118.3765,31.2352,2020-11-02 09:00:29.473168,P1380
D00,118.3765,31.2352,2020-11-02 09:00:29.704311,P1459
D00,118.3765,31.2352,2020-11-02 09:00:30.133358,P0963
D00,118.3765,31.2352,2020-11-02 09:00:31.923668,P0815
D00,118.3765,31.2352,2020-11-02 09:00:32.727040,P1289
D00,118.3765,31.2352,2020-11-02 09:00:34.252444,P0503
D00,118.3765,31.2352,2020-11-02 09:00:34.604865,P0645
D00,118.3765,31.2352,2020-11-02 09:00:35.224811,P1110
D00,118.3765,31.2352,2020-11-02 09:00:35.473091,P0479
D00,118.3765,31.2352,2020-11-02 09:00:36.214312,P1178
D00,118.3765,31.2352,2020-11-02 09:00:36.283918,P1526
D00,118.3765,31.2352,2020-11-02 09:00:37.563848,P0522
D00,118.3765,31.2352,2020-11-02 09:00:37.823634,P1144
D00,118.3765,31.2352,2020-11-02 09:00:38.208125,P0468
D00,118.3765,31.2352,2020-11-02 09:00:38.604031,P0407
D00,118.3765,31.2352,2020-11-02 09:00:39.054852,P0759
D00,118.3765,31.2352,2020-11-02 09:00:39.266061,P0621
D00,118.3765,31.2352,2020-11-02 09:00:39.850944,P0429
D00,118.3765,31.2352,2020-11-02 09:00:41.004295,P1516
D00,118.3765,31.2352,2020-11-02 09:00:41.120723,P1154
D00,118.3765,31.2352,2020-11-02 09:00:41.604766,P1441
D00,118.3765,31.2352,2020-11-02 09:00:42.807737,P1598
D00,118.3765,31.2352,2020-11-02 09:00:43.167210,P0599
D00,118.3765,31.2352,2020-11-02 09:00:43.389396,P0632
D00,118.3765,31.2352,2020-11-02 09:00:43.885674,P1040
D00,118.3765,31.2352,2020-11-02 09:00:45.939025,P1058
D00,118.3765,31.2352,2020-11-02 09:00:47.271833,P0989
D00,118.3765,31.2352,2020-11-02 09:00:49.014180,P0918
D00,118.3765,31.2352,2020-11-02 09:00:52.610156,P1165
D00,118.3765,31.2352,2020-11-02 09:00:52.972070,P0743
D00,118.3765,31.2352,2020-11-02 09:00:54.543730,P0938
D00,118.3765,31.2352,2020-11-02 09:00:57.779307,P0482
D00,118.3765,31.2352,2020-11-02 09:00:59.325317,P0714
D00,118.3765,31.2352,2020-11-02 09:00:59.642513,P0585
D00,118.3765,31.2352,2020-11-02 09:01:00.107274,P0827
D00,118.3765,31.2352,2020-11-02 09:01:01.000251,P0606
D00,118.3765,31.2352,2020-11-02 09:01:02.535433,P1353
D00,118.3765,31.2352,2020-11-02 09:01:02.598837,P0415
D00,118.3765,31.2352,2020-11-02 09:01:02.686360,P0559
D00,118.3765,31.2352,2020-11-02 09:01:03.488302,P1010
D00,118.3765,31.2352,2020-11-02 09:01:04.828498,P0422
D00,118.3765,31.2352,2020-11-02 09:01:07.972626,P0803
D00,118.3765,31.2352,2020-11-02 09:01:08.746638,P1325
D00,118.3765,31.2352,2020-11-02 09:01:09.055795,P1257
D00,118.3765,31.2352,2020-11-02 09:01:12.922999,P1350
D00,118.3765,31.2352,2020-11-02 09:01:13.148099,P0867
D00,118.3765,31.2352,2020-11-02 09:01:13.562905,P1579
D00,118.3765,31.2352,2020-11-02 09:01:13.990314,P1021
D00,118.3765,31.2352,2020-11-02 09:01:16.086999,P1196
D00,118.3765,31.2352,2020-11-02 09:01:16.767263,P0446
D00,118.3765,31.2352,2020-11-02 09:01:16.974904,P0685
D00,118.3765,31.2352,2020-11-02 09:01:18.455709,P0810
D00,118.3765,31.2352,2020-11-02 09:01:21.280128,P1345
D00,118.3765,31.2352,2020-11-02 09:01:24.635551,P1431
D00,118.3765,31.2352,2020-11-02 09:01:25.150833,P1268
D00,118.3765,31.2352,2020-11-02 09:01:26.216911,P1181
D00,118.3765,31.2352,2020-11-02 09:01:26.615601,P0940
D00,118.3765,31.2352,2020-11-02 09:01:27.655984,P0644
D00,118.3765,31.2352,2020-11-02 09:01:27.678105,P1438
D00,118.3765,31.2352,2020-11-02 09:01:28.274498,P0925
D00,118.3765,31.2352,2020-11-02 09:01:28.931188,P0500
D00,118.3765,31.2352,2020-11-02 09:01:29.691123,P0413
D00,118.3765,31.2352,2020-11-02 09:01:31.621527,P1368
D00,118.3765,31.2352,2020-11-02 09:01:33.357013,P0813
D00,118.3765,31.2352,2020-11-02 09:01:33.550401,P1170
D00,118.3765,31.2352,2020-11-02 09:01:34.781988,P1530
D00,118.3765,31.2352,2020-11-02 09:01:35.241675,P0964
D00,118.3765,31.2352,2020-11-02 09:01:35.964153,P1274
D00,118.3765,31.2352,2020-11-02 09:01:36.146241,P1309
D00,118.3765,31.2352,2020-11-02 09:01:37.711578,P0979
D00,118.3765,31.2352,2020-11-02 09:01:39.550555,P1507
D00,118.3765,31.2352,2020-11-02 09:01:40.189476,P0510
D00,118.3765,31.2352,2020-11-02 09:01:41.237782,P0514
D00,118.3765,31.2352,2020-11-02 09:01:45.761156,P0615
D00,118.3765,31.2352,2020-11-02 09:01:47.970812,P0720
D00,118.3765,31.2352,2020-11-02 09:01:48.485375,P1046
D00,118.3765,31.2352,2020-11-02 09:01:49.324161,P0460
D00,118.3765,31.2352,2020-11-02 09:01:50.702227,P1306
D00,118.3765,31.2352,2020-11-02 09:01:53.624627,P1573
D00,118.3765,31.2352,2020-11-02 09:01:55.560607,P0459
D00,118.3765,31.2352,2020-11-02 09:01:55.758210,P0604
D00,118.3765,31.2352,2020-11-02 09:01:57.509361,P0457
D00,118.3765,31.2352,2020-11-02 09:01:57.849883,P1005
D00,118.3765,31.2352,2020-11-02 09:01:58.925475,P1264
D00,118.3765,31.2352,2020-11-02 09:02:00.872143,P0906
D00,118.3765,31.2352,2020-11-02 09:02:01.575680,P0635
D00,118.3765,31.2352,2020-11-02 09:02:01.591013,P0958
D00,118.3765,31.2352,2020-11-02 09:02:04.589568,P0628
D00,118.3765,31.2352,2020-11-02 09:02:04.971027,P0969
D00,118.3765,31.2352,2020-11-02 09:02:06.987555,P0574
D00,118.3765,31.2352,2020-11-02 09:02:07.133289,P1391
D00,118.3765,31.2352,2020-11-02 09:02:07.517223,P1352
D00,118.3765,31.2352,2020-11-02 09:02:07.570468,P0672
D00,118.3765,31.2352,2020-11-02 09:02:08.074757,P0403
D00,118.3765,31.2352,2020-11-02 09:02:08.770937,P0995
D00,118.3765,31.2352,2020-11-02 09:02:10.165120,P1410
D00,118.3765,31.2352,2020-11-02 09:02:15.422049,P1451
D00,118.3765,31.2352,2020-11-02 09:02:16.161989,P1362
D00,118.3765,31.2352,2020-11-02 09:02:16.200803,P0994
D00,118.3765,31.2352,2020-11-02 09:02:16.712918,P1034
D00,118.3765,31.2352,2020-11-02 09:02:19.323555,P1513
D00,118.3765,31.2352,2020-11-02 09:02:20.970941,P0899
D00,118.3765,31.2352,2020-11-02 09:02:22.275799,P0984
D00,118.3765,31.2352,2020-11-02 09:02:22.402655,P0710
D00,118.3765,31.2352,2020-11-02 09:02:23.578726,P0914
D00,118.3765,31.2352,2020-11-02 09:02:23.907052,P0937
D00,118.3765,31.2352,2020-11-02 09:02:26.102940,P1386
D00,118.3765,31.2352,2020-11-02 09:02:26.574532,P0738
D00,118.3765,31.2352,2020-11-02 09:02:29.082778,P0667
D00,118.3765,31.2352,2020-11-02 09:02:29.519207,P0439
D00,118.3765,31.2352,2020-11-02 09:02:31.537127,P1141
D00,118.3765,31.2352,2020-11-02 09:02:31.770788,P1331
D00,118.3765,31.2352,2020-11-02 09:02:32.044794,P1150
D00,118.3765,31.2352,2020-11-02 09:02:32.437787,P0705
D00,118.3765,31.2352,2020-11-02 09:02:34.132948,P0619
D00,118.3765,31.2352,2020-11-02 09:02:36.399865,P1542
D00,118.3765,31.2352,2020-11-02 09:02:36.836068,P1176
D00,118.3765,31.2352,2020-11-02 09:02:37.687277,P1487
D00,118.3765,31.2352,2020-11-02 09:02:38.087274,P1523
D00,118.3765,31.2352,2020-11-02 09:02:38.308665,P1443
D00,118.3765,31.2352,2020-11-02 09:02:39.169785,P1059
D00,118.3765,31.2352,2020-11-02 09:02:39.866151,P1187
D00,118.3765,31.2352,2020-11-02 09:02:39.871403,P1349
D00,118.3765,31.2352,2020-11-02 09:02:40.353629,P1208
D00,118.3765,31.2352,2020-11-02 09:02:40.722547,P1078
D00,118.3765,31.2352,2020-11-02 09:02:40.728388,P1491
D00,118.3765,31.2352,2020-11-02 09:02:41.117896,P0820
D00,118.3765,31.2352,2020-11-02 09:02:42.399821,P0478
D00,118.3765,31.2352,2020-11-02 09:02:45.302055,P1323
D00,118.3765,31.2352,2020-11-02 09:02:45.672624,P0859
D00,118.3765,31.2352,2020-11-02 09:02:47.696532,P0973
D00,118.3765,31.2352,2020-11-02 09:02:48.651637,P0565
D00,118.3765,31.2352,2020-11-02 09:02:49.053042,P0800
D00,118.3765,31.2352,2020-11-02 09:02:49.424056,P1442
D00,118.3765,31.2352,2020-11-02 09:02:50.177590,P1168
D00,118.3765,31.2352,2020-11-02 09:02:50.505259,P1373
D00,118.3765,31.2352,2020-11-02 09:02:54.081294,P1149
D00,118.3765,31.2352,2020-11-02 09:02:54.212016,P0793
D00,118.3765,31.2352,2020-11-02 09:02:55.356825,P0441
D00,118.3765,31.2352,2020-11-02 09:02:55.430220,P1493
D00,118.3765,31.2352,2020-11-02 09:02:57.513114,P1364
D00,118.3765,31.2352,2020-11-02 09:02:58.207380,P0471
D00,118.3765,31.2352,2020-11-02 09:02:59.492405,P1224
D00,118.3765,31.2352,2020-11-02 09:02:59.970658,P0586
D00,118.3765,31.2352,2020-11-02 09:03:00.092079,P0421
D00,118.3765,31.2352,2020-11-02 09:03:01.594861,P1504
D00,118.3765,31.2352,2020-11-02 09:03:05.788162,P1169
D00,118.3765,31.2352,2020-11-02 09:03:06.713223,P1339
D00,118.3765,31.2352,2020-11-02 09:03:07.568221,P0626
D00,118.3765,31.2352,2020-11-02 09:03:08.537915,P1566
D00,118.3765,31.2352,2020-11-02 09:03:11.162490,P1116
D00,118.3765,31.2352,2020-11-02 09:03:12.187732,P1255
D00,118.3765,31.2352,2020-11-02 09:03:12.193326,P0443
D00,118.3765,31.2352,2020-11-02 09:03:16.722860,P0933
D00,118.3765,31.2352,2020-11-02 09:03:18.962995,P1916
D00,118.3765,31.2352,2020-11-02 09:03:19.574536,P0495
D00,118.3765,31.2352,2020-11-02 09:03:22.413311,P1891
D00,118.3765,31.2352,2020-11-02 09:03:23.480964,P0695
D00,118.3765,31.2352,2020-11-02 09:03:24.178298,P1458
D00,118.3765,31.2352,2020-11-02 09:03:26.400701,P0463
D00,118.3765,31.2352,2020-11-02 09:03:26.798591,P1327
D00,118.3765,31.2352,2020-11-02 09:03:28.518278,P1498
D00,118.3765,31.2352,2020-11-02 09:03:29.218057,P0536
D00,118.3765,31.2352,2020-11-02 09:03:30.033508,P1267
D00,118.3765,31.2352,2020-11-02 09:03:30.288640,P1284
D00,118.3765,31.2352,2020-11-02 09:03:32.200461,P1440
D00,118.3765,31.2352,2020-11-02 09:03:32.586307,P1310
D00,118.3765,31.2352,2020-11-02 09:03:34.403146,P0560
D00,118.3765,31.2352,2020-11-02 09:03:34.942311,P1553
D00,118.3765,31.2352,2020-11-02 09:03:37.538928,P0539
D00,118.3765,31.2352,2020-11-02 09:03:37.594204,P0776
D00,118.3765,31.2352,2020-11-02 09:03:42.681402,P1758
D00,118.3765,31.2352,2020-11-02 09:03:43.271594,P1269
D00,118.3765,31.2352,2020-11-02 09:03:44.150396,P1342
D00,118.3765,31.2352,2020-11-02 09:03:48.174014,P0739
D00,118.3765,31.2352,2020-11-02 09:03:48.760042,P1230
D00,118.3765,31.2352,2020-11-02 09:03:49.339529,P0796
D00,118.3765,31.2352,2020-11-02 09:03:51.222050,P1346
D00,118.3765,31.2352,2020-11-02 09:03:52.258087,P1025
D00,118.3765,31.2352,2020-11-02 09:03:52.282638,P0423
D00,118.3765,31.2352,2020-11-02 09:03:52.787350,P1081
D00,118.3765,31.2352,2020-11-02 09:03:54.729063,P1122
D00,118.3765,31.2352,2020-11-02 09:03:58.185170,P0563
D00,118.3765,31.2352,2020-11-02 09:03:59.469200,P1592
D00,118.3765,31.2352,2020-11-02 09:04:01.226889,P1177
D00,118.3765,31.2352,2020-11-02 09:04:01.663964,P0842
D00,118.3765,31.2352,2020-11-02 09:04:02.618445,P0419
D00,118.3765,31.2352,2020-11-02 09:04:03.143928,P0921
D00,118.3765,31.2352,2020-11-02 09:04:07.209009,P0616
D00,118.3765,31.2352,2020-11-02 09:04:08.431142,P0603
D00,118.3765,31.2352,2020-11-02 09:04:08.802799,P1568
D00,118.3765,31.2352,2020-11-02 09:04:11.277310,P1254
D00,118.3765,31.2352,2020-11-02 09:04:12.532419,P1585
D00,118.3765,31.2352,2020-11-02 09:04:14.355675,P1512
D00,118.3765,31.2352,2020-11-02 09:04:17.201433,P0526
D00,118.3765,31.2352,2020-11-02 09:04:17.813608,P0464
D00,118.3765,31.2352,2020-11-02 09:04:19.312581,P1475
D00,118.3765,31.2352,2020-11-02 09:04:22.326264,P0755
D00,118.3765,31.2352,2020-11-02 09:04:22.726365,P0986
D00,118.3765,31.2352,2020-11-02 09:04:23.074067,P0678
D00,118.3765,31.2352,2020-11-02 09:04:23.975103,P1483
D00,118.3765,31.2352,2020-11-02 09:04:24.068664,P0681
D00,118.3765,31.2352,2020-11-02 09:04:25.525438,P1382
D00,118.3765,31.2352,2020-11-02 09:04:25.701692,P0492
D00,118.3765,31.2352,2020-11-02 09:04:26.381726,P0970
D00,118.3765,31.2352,2020-11-02 09:04:29.965614,P1119
D00,118.3765,31.2352,2020-11-02 09:04:32.205921,P0834
D00,118.3765,31.2352,2020-11-02 09:04:33.250370,P0575
D00,118.3765,31.2352,2020-11-02 09:04:36.467687,P1189
D00,118.3765,31.2352,2020-11-02 09:04:38.105301,P0812
D00,118.3765,31.2352,2020-11-02 09:04:39.445153,P1667
D00,118.3765,31.2352,2020-11-02 09:04:41.131123,P0527
D00,118.3765,31.2352,2020-11-02 09:04:42.855583,P1091
D00,118.3765,31.2352,2020-11-02 09:04:42.862708,P1514
D00,118.3765,31.2352,2020-11-02 09:04:42.996737,P1476
D00,118.3765,31.2352,2020-11-02 09:04:44.507205,P1180
D00,118.3765,31.2352,2020-11-02 09:04:46.291176,P0766
D00,118.3765,31.2352,2020-11-02 09:04:47.200362,P0475
D00,118.3765,31.2352,2020-11-02 09:04:47.772843,P0402
D00,118.3765,31.2352,2020-11-02 09:04:48.918474,P1272
D00,118.3765,31.2352,2020-11-02 09:04:49.016866,P0493
D00,118.3765,31.2352,2020-11-02 09:04:49.311682,P1477
D00,118.3765,31.2352,2020-11-02 09:04:51.103077,P0891
D00,118.3765,31.2352,2020-11-02 09:04:54.007237,P0693
D00,118.3765,31.2352,2020-11-02 09:04:54.175884,P0828
D00,118.3765,31.2352,2020-11-02 09:04:55.194964,P1249
D00,118.3765,31.2352,2020-11-02 09:04:56.416304,P1439
D00,118.3765,31.2352,2020-11-02 09:04:56.796779,P1120
D00,118.3765,31.2352,2020-11-02 09:04:56.844463,P0580
D00,118.3765,31.2352,2020-11-02 09:04:58.957200,P1173
D00,118.3765,31.2352,2020-11-02 09:05:00.004930,P1115
D00,118.3765,31.2352,2020-11-02 09:05:01.681392,P0524
D00,118.3765,31.2352,2020-11-02 09:05:02.108086,P1572
D00,118.3765,31.2352,2020-11-02 09:05:03.034195,P0590
D00,118.3765,31.2352,2020-11-02 09:05:04.249174,P1464
D00,118.3765,31.2352,2020-11-02 09:05:06.156897,P0408
D00,118.3765,31.2352,2020-11-02 09:05:07.633551,P0966
D00,118.3765,31.2352,2020-11-02 09:05:12.131263,P1412
D00,118.3765,31.2352,2020-11-02 09:05:12.568209,P1896
D00,118.3765,31.2352,2020-11-02 09:05:12.763152,P0897
D00,118.3765,31.2352,2020-11-02 09:05:13.427805,P1227
D00,118.3765,31.2352,2020-11-02 09:05:15.742567,P0826
D00,118.3765,31.2352,2020-11-02 09:05:17.671498,P0497
D00,118.3765,31.2352,2020-11-02 09:05:17.780894,P1407
D00,118.3765,31.2352,2020-11-02 09:05:18.452244,P0740
D00,118.3765,31.2352,2020-11-02 09:05:18.452470,P0702
D00,118.3765,31.2352,2020-11-02 09:05:18.532426,P0637
D00,118.3765,31.2352,2020-11-02 09:05:19.326945,P0955
D00,118.3765,31.2352,2020-11-02 09:05:22.971042,P1610
D00,118.3765,31.2352,2020-11-02 09:05:24.481927,P0874
D00,118.3765,31.2352,2020-11-02 09:05:27.975949,P0496
D00,118.3765,31.2352,2020-11-02 09:05:29.012257,P0991
D00,118.3765,31.2352,2020-11-02 09:05:30.738628,P1033
D00,118.3765,31.2352,2020-11-02 09:05:31.568208,P0553
D00,118.3765,31.2352,2020-11-02 09:05:31.673776,P0779
D00,118.3765,31.2352,2020-11-02 09:05:31.684683,P1595
D00,118.3765,31.2352,2020-11-02 09:05:33.100902,P1050
D00,118.3765,31.2352,2020-11-02 09:05:34.818085,P1467
D00,118.3765,31.2352,2020-11-02 09:05:35.488339,P1251
D00,118.3765,31.2352,2020-11-02 09:05:35.502165,P1330
D00,118.3765,31.2352,2020-11-02 09:05:36.377997,P1123
D00,118.3765,31.2352,2020-11-02 09:05:36.636614,P0643
D00,118.3765,31.2352,2020-11-02 09:05:37.045580,P1587
D00,118.3765,31.2352,2020-11-02 09:05:37.698247,P1510
D00,118.3765,31.2352,2020-11-02 09:05:39.174567,P0976
D00,118.3765,31.2352,2020-11-02 09:05:39.900361,P1833
D00,118.3765,31.2352,2020-11-02 09:05:40.621176,P1043
D00,118.3765,31.2352,2020-11-02 09:05:40.903018,P0877
D00,118.3765,31.2352,2020-11-02 09:05:43.488998,P0754
D00,118.3765,31.2352,2020-11-02 09:05:43.712882,P1093
D00,118.3765,31.2352,2020-11-02 09:05:43.904353,P0784
D00,118.3765,31.2352,2020-11-02 09:05:44.914869,P1292
D00,118.3765,31.2352,2020-11-02 09:05:45.596016,P1266
D00,118.3765,31.2352,2020-11-02 09:05:45.645857,P0862
D00,118.3765,31.2352,2020-11-02 09:05:46.584221,P1104
D00,118.3765,31.2352,2020-11-02 09:05:50.300786,P1024
D00,118.3765,31.2352,2020-11-02 09:05:50.893897,P0636
D00,118.3765,31.2352,2020-11-02 09:05:51.547726,P1520
D00,118.3765,31.2352,2020-11-02 09:05:51.640642,P0872
D00,118.3765,31.2352,2020-11-02 09:05:54.717904,P1129
D00,118.3765,31.2352,2020-11-02 09:05:55.301019,P0627
D00,118.3765,31.2352,2020-11-02 09:05:56.039691,P1153
D00,118.3765,31.2352,2020-11-02 09:05:59.498855,P0794
D00,118.3765,31.2352,2020-11-02 09:06:00.699727,P1259
D00,118.3765,31.2352,2020-11-02 09:06:01.911844,P1212
D00,118.3765,31.2352,2020-11-02 09:06:01.932369,P1067
D00,118.3765,31.2352,2020-11-02 09:06:02.180206,P1252
D00,118.3765,31.2352,2020-11-02 09:06:02.325287,P1240
D00,118.3765,31.2352,2020-11-02 09:06:05.838522,P1183
D00,118.3765,31.2352,2020-11-02 09:06:07.039823,P0434
D00,118.3765,31.2352,2020-11-02 09:06:11.351780,P1344
D00,118.3765,31.2352,2020-11-02 09:06:12.048706,P1235
D00,118.3765,31.2352,2020-11-02 09:06:15.276863,P1030
D00,118.3765,31.2352,2020-11-02 09:06:16.191131,P1206
D00,118.3765,31.2352,2020-11-02 09:06:18.140360,P0562
D00,118.3765,31.2352,2020-11-02 09:06:22.046874,P0570
D00,118.3765,31.2352,2020-11-02 09:06:22.085266,P0433
D00,118.3765,31.2352,2020-11-02 09:06:22.254002,P0818
D00,118.3765,31.2352,2020-11-02 09:06:27.471128,P0882
D00,118.3765,31.2352,2020-11-02 09:06:29.465999,P1596
D00,118.3765,31.2352,2020-11-02 09:06:31.617564,P1094
D00,118.3765,31.2352,2020-11-02 09:06:36.637352,P0967
D00,118.3765,31.2352,2020-11-02 09:06:37.800425,P0670
D00,118.3765,31.2352,2020-11-02 09:06:37.899609,P1886
D00,118.3765,31.2352,2020-11-02 09:06:38.189327,P0821
D00,118.3765,31.2352,2020-11-02 09:06:38.592512,P1053
D00,118.3765,31.2352,2020-11-02 09:06:43.391915,P1434
D00,118.3765,31.2352,2020-11-02 09:06:43.831166,P1108
D00,118.3765,31.2352,2020-11-02 09:06:43.942070,P0477
D00,118.3765,31.2352,2020-11-02 09:06:45.500242,P1304
D00,118.3765,31.2352,2020-11-02 09:06:45.593293,P0598
D00,118.3765,31.2352,2020-11-02 09:06:46.278191,P0428
D00,118.3765,31.2352,2020-11-02 09:06:46.613686,P1320
D00,118.3765,31.2352,2020-11-02 09:06:47.368006,P1057
D00,118.3765,31.2352,2020-11-02 09:06:47.929611,P0777
D00,118.3765,31.2352,2020-11-02 09:06:48.981875,P1496
D00,118.3765,31.2352,2020-11-02 09:06:50.235398,P0427
D00,118.3765,31.2352,2020-11-02 09:06:53.726133,P1164
D00,118.3765,31.2352,2020-11-02 09:06:55.072079,P0680
D00,118.3765,31.2352,2020-11-02 09:06:57.758898,P1888
D00,118.3765,31.2352,2020-11-02 09:06:58.058297,P1027
D00,118.3765,31.2352,2020-11-02 09:06:58.469306,P0520
D00,118.3765,31.2352,2020-11-02 09:07:01.203660,P1023
D00,118.3765,31.2352,2020-11-02 09:07:04.576189,P0909
D00,118.3765,31.2352,2020-11-02 09:07:04.778556,P0634
D00,118.3765,31.2352,2020-11-02 09:07:05.178390,P1166
D00,118.3765,31.2352,2020-11-02 09:07:05.508151,P1462
D00,118.3765,31.2352,2020-11-02 09:07:12.763489,P1199
D00,118.3765,31.2352,2020-11-02 09:07:14.165443,P1424
D00,118.3765,31.2352,2020-11-02 09:07:20.435379,P1356
D00,118.3765,31.2352,2020-11-02 09:07:20.843709,P0745
D00,118.3765,31.2352,2020-11-02 09:07:24.207238,P1624
D00,118.3765,31.2352,2020-11-02 09:07:25.514841,P0646
D00,118.3765,31.2352,2020-11-02 09:07:26.336291,P0885
D00,118.3765,31.2352,2020-11-02 09:07:26.371050,P1452
D00,118.3765,31.2352,2020-11-02 09:07:26.683557,P0511
D00,118.3765,31.2352,2020-11-02 09:07:28.153415,P0884
D00,118.3765,31.2352,2020-11-02 09:07:29.106807,P1992
D00,118.3765,31.2352,2020-11-02 09:07:30.622959,P0844
D00,118.3765,31.2352,2020-11-02 09:07:33.623393,P1265
D00,118.3765,31.2352,2020-11-02 09:07:36.848478,P0688
D00,118.3765,31.2352,2020-11-02 09:07:37.907503,P0690
D00,118.3765,31.2352,2020-11-02 09:07:44.307066,P1099
D00,118.3765,31.2352,2020-11-02 09:07:45.500164,P1210
D00,118.3765,31.2352,2020-11-02 09:07:47.083596,P0534
D00,118.3765,31.2352,2020-11-02 09:07:50.657832,P0418
D00,118.3765,31.2352,2020-11-02 09:07:51.286090,P1750
D00,118.3765,31.2352,2020-11-02 09:07:51.321582,P1262
D00,118.3765,31.2352,2020-11-02 09:07:53.763417,P1403
